Cycles,Current density,Voltage
1.10153,75,-228.68943
1.10207,75,-226.60219
1.10261,75,-224.51284
1.10316,75,-222.42142
1.1037,75,-220.32794
1.10424,75,-218.23242
1.10478,75,-216.13487
1.10533,75,-214.03532
1.10587,75,-211.93378
1.10641,75,-209.83027
1.10695,75,-207.72481
1.1075,75,-205.61741
1.10804,75,-203.5081
1.10858,75,-201.39689
1.10912,75,-199.28381
1.10966,75,-197.16886
1.11021,75,-195.05207
1.11075,75,-192.93346
1.11129,75,-190.81303
1.11183,75,-188.69082
1.11238,75,-186.56684
1.11292,75,-184.44111
1.11346,75,-182.31364
1.114,75,-180.18445
1.11455,75,-178.05357
1.11509,75,-175.92101
1.11563,75,-173.78678
1.11617,75,-171.65091
1.11672,75,-169.51341
1.11726,75,-167.37431
1.1178,75,-165.23361
1.11834,75,-163.09134
1.11889,75,-160.94752
1.11943,75,-158.80217
1.11997,75,-156.6553
1.12051,75,-154.50693
1.12106,75,-152.35708
1.1216,75,-150.20576
1.12214,75,-148.05301
1.12268,75,-145.89882
1.12322,75,-143.74323
1.12377,75,-141.58626
1.12431,75,-139.42791
1.12485,75,-137.26821
1.12539,75,-135.10718
1.12594,75,-132.94483
1.12648,75,-130.78119
1.12702,75,-128.61628
1.12756,75,-126.4501
1.12811,75,-124.28268
1.12865,75,-122.11405
1.12919,75,-119.94421
1.12973,75,-117.77319
1.13028,75,-115.60101
1.13082,75,-113.42768
1.13136,75,-111.25322
1.1319,75,-109.07766
1.13245,75,-106.90101
1.13299,75,-104.7233
1.13353,75,-102.54453
1.13407,75,-100.36474
1.13462,75,-98.18393
1.13516,75,-96.00213
1.1357,75,-93.81937
1.13624,75,-91.63565
1.13678,75,-89.45099
1.13733,75,-87.26543
1.13787,75,-85.07897
1.13841,75,-82.89164
1.13895,75,-80.70346
1.1395,75,-78.51444
1.14004,75,-76.32461
1.14058,75,-74.13399
1.14112,75,-71.94259
1.14167,75,-69.75044
1.14221,75,-67.55755
1.14275,75,-65.36396
1.14329,75,-63.16967
1.14384,75,-60.97471
1.14438,75,-58.77909
1.14492,75,-56.58285
1.14546,75,-54.38599
1.14601,75,-52.18855
1.14655,75,-49.99053
1.14709,75,-47.79197
1.14763,75,-45.59288
1.14818,75,-43.39328
1.14872,75,-41.19319
1.14926,75,-38.99264
1.1498,75,-36.79165
1.15034,75,-34.59023
1.15089,75,-32.38842
1.15143,75,-30.18622
1.15197,75,-27.98366
1.15251,75,-25.78076
1.15306,75,-23.57755
1.1536,75,-21.37404
1.15414,75,-19.17026
1.15468,75,-16.96623
1.15523,75,-14.76197
1.15577,75,-12.55749
1.15631,75,-10.35284
1.15685,75,-8.14801
1.1574,75,-5.94305
1.15794,75,-3.73796
1.15848,75,-1.53277
1.15902,75,0.6725
1.15957,75,2.87788
1.16011,75,5.08336
1.16065,75,7.2889
1.16119,75,9.49449
1.16174,75,11.70012
1.16228,75,13.90575
1.16282,75,16.11136
1.16336,75,18.31694
1.1639,75,20.52247
1.16445,75,22.72792
1.16499,75,24.93327
1.16553,75,27.13849
1.16607,75,29.34358
1.16662,75,31.54849
1.16716,75,33.75322
1.1677,75,35.95774
1.16824,75,38.16203
1.16879,75,40.36606
1.16933,75,42.5698
1.16987,75,44.77325
1.17041,75,46.97637
1.17096,75,49.17914
1.1715,75,51.38153
1.17204,75,53.58353
1.17258,75,55.7851
1.17313,75,57.98622
1.17367,75,60.18688
1.17421,75,62.38704
1.17475,75,64.58668
1.1753,75,66.78577
1.17584,75,68.9843
1.17638,75,71.18223
1.17692,75,73.37954
1.17746,75,75.5762
1.17801,75,77.7722
1.17855,75,79.96749
1.17909,75,82.16207
1.17963,75,84.3559
1.18018,75,86.54896
1.18072,75,88.74123
1.18126,75,90.93267
1.1818,75,93.12326
1.18235,75,95.31297
1.18289,75,97.50179
1.18343,75,99.68969
1.18397,75,101.87663
1.18452,75,104.06259
1.18506,75,106.24756
1.1856,75,108.43149
1.18614,75,110.61438
1.18669,75,112.79618
1.18723,75,114.97688
1.18777,75,117.15645
1.18831,75,119.33486
1.18886,75,121.51209
1.1894,75,123.68811
1.18994,75,125.8629
1.19048,75,128.03643
1.19102,75,130.20868
1.19157,75,132.37962
1.19211,75,134.54922
1.19265,75,136.71746
1.19319,75,138.88432
1.19374,75,141.04976
1.19428,75,143.21377
1.19482,75,145.37631
1.19536,75,147.53737
1.19591,75,149.69691
1.19645,75,151.85491
1.19699,75,154.01135
1.19753,75,156.16621
1.19808,75,158.31944
1.19862,75,160.47104
1.19916,75,162.62097
1.1997,75,164.76922
1.20025,75,166.91575
1.20079,75,169.06053
1.20133,75,171.20356
1.20187,75,173.34479
1.20242,75,175.48421
1.20296,75,177.62179
1.2035,75,179.75751
1.20404,75,181.89133
1.20458,75,184.02324
1.20513,75,186.15322
1.20567,75,188.28122
1.20621,75,190.40725
1.20675,75,192.53125
1.2073,75,194.65322
1.20784,75,196.77313
1.20838,75,198.89095
1.20892,75,201.00666
1.20947,75,203.12024
1.21001,75,205.23165
1.21055,75,207.34089
1.21109,75,209.44791
1.21164,75,211.5527
1.21218,75,213.65523
1.21272,75,215.75548
1.21326,75,217.85343
1.21381,75,219.94905
1.21435,75,222.04231
1.21489,75,224.1332
1.21543,75,226.22169
1.21598,75,228.30775
1.21652,75,230.39136
1.21706,75,232.4725
1.2176,75,234.55114
1.21814,75,236.62727
1.21869,75,238.70084
1.21923,75,240.77186
1.21977,75,242.84028
1.22031,75,244.90608
1.22086,75,246.96925
1.2214,75,249.02976
1.22194,75,251.08758
1.22248,75,253.1427
1.22303,75,255.19508
1.22357,75,257.24471
1.22411,75,259.29156
1.22465,75,261.33561
1.2252,75,263.37684
1.22574,75,265.41522
1.22628,75,267.45073
1.22682,75,269.48335
1.22737,75,271.51305
1.22791,75,273.53982
1.22845,75,275.56362
1.22899,75,277.58444
1.22954,75,279.60226
1.23008,75,281.61704
1.23062,75,283.62878
1.23116,75,285.63744
1.2317,75,287.643
1.23225,75,289.64545
1.23279,75,291.64475
1.23333,75,293.64089
1.23387,75,295.63385
1.23442,75,297.6236
1.23496,75,299.61012
1.2355,75,301.59339
1.23604,75,303.57338
1.23659,75,305.55008
1.23713,75,307.52346
1.23767,75,309.49351
1.23821,75,311.46019
1.23876,75,313.42349
1.2393,75,315.38339
1.23984,75,317.33986
1.24038,75,319.29288
1.24093,75,321.24243
1.24147,75,323.1885
1.24201,75,325.13105
1.24255,75,327.07007
1.2431,75,329.00553
1.24364,75,330.93742
1.24418,75,332.86572
1.24472,75,334.79039
1.24526,75,336.71143
1.24581,75,338.62881
1.24635,75,340.54251
1.24689,75,342.4525
1.24743,75,344.35878
1.24798,75,346.26131
1.24852,75,348.16008
1.24906,75,350.05506
1.2496,75,351.94624
1.25015,75,353.8336
1.25069,75,355.7171
1.25123,75,357.59675
1.25177,75,359.4725
1.25232,75,361.34435
1.25286,75,363.21227
1.2534,75,365.07624
1.25394,75,366.93625
1.25449,75,368.79227
1.25503,75,370.64428
1.25557,75,372.49226
1.25611,75,374.3362
1.25666,75,376.17607
1.2572,75,378.01185
1.25774,75,379.84352
1.25828,75,381.67107
1.25882,75,383.49447
1.25937,75,385.3137
1.25991,75,387.12875
1.26045,75,388.93959
1.26099,75,390.74621
1.26154,75,392.54859
1.26208,75,394.3467
1.26262,75,396.14052
1.26316,75,397.93005
1.26371,75,399.71525
1.26425,75,401.49611
1.26479,75,403.27262
1.26533,75,405.04474
1.26588,75,406.81247
1.26642,75,408.57578
1.26696,75,410.33465
1.2675,75,412.08907
1.26805,75,413.83901
1.26859,75,415.58446
1.26913,75,417.3254
1.26967,75,419.06181
1.27022,75,420.79367
1.27076,75,422.52097
1.2713,75,424.24367
1.27184,75,425.96178
1.27238,75,427.67526
1.27293,75,429.3841
1.27347,75,431.08827
1.27401,75,432.78777
1.27455,75,434.48258
1.2751,75,436.17267
1.27564,75,437.85802
1.27618,75,439.53862
1.27672,75,441.21446
1.27727,75,442.8855
1.27781,75,444.55174
1.27835,75,446.21316
1.27889,75,447.86973
1.27944,75,449.52144
1.27998,75,451.16828
1.28052,75,452.81022
1.28106,75,454.44724
1.28161,75,456.07934
1.28215,75,457.70648
1.28269,75,459.32866
1.28323,75,460.94585
1.28378,75,462.55803
1.28432,75,464.1652
1.28486,75,465.76733
1.2854,75,467.3644
1.28594,75,468.9564
1.28649,75,470.54331
1.28703,75,472.12511
1.28757,75,473.70179
1.28811,75,475.27332
1.28866,75,476.83969
1.2892,75,478.40088
1.28974,75,479.95687
1.29028,75,481.50765
1.29083,75,483.05321
1.29137,75,484.59351
1.29191,75,486.12855
1.29245,75,487.6583
1.293,75,489.18276
1.29354,75,490.7019
1.29408,75,492.2157
1.29462,75,493.72416
1.29517,75,495.22724
1.29571,75,496.72494
1.29625,75,498.21724
1.29679,75,499.70412
1.29734,75,501.18556
1.29788,75,502.66154
1.29842,75,504.13206
1.29896,75,505.59709
1.2995,75,507.05661
1.30005,75,508.51061
1.30059,75,509.95907
1.30113,75,511.40198
1.30167,75,512.83931
1.30222,75,514.27106
1.30276,75,515.69719
1.3033,75,517.11771
1.30384,75,518.53258
1.30439,75,519.9418
1.30493,75,521.34534
1.30547,75,522.7432
1.30601,75,524.13534
1.30656,75,525.52176
1.3071,75,526.90244
1.30764,75,528.27737
1.30818,75,529.64651
1.30873,75,531.00987
1.30927,75,532.36742
1.30981,75,533.71914
1.31035,75,535.06502
1.3109,75,536.40504
1.31144,75,537.73919
1.31198,75,539.06745
1.31252,75,540.3898
1.31306,75,541.70622
1.31361,75,543.0167
1.31415,75,544.32122
1.31469,75,545.61977
1.31523,75,546.91232
1.31578,75,548.19887
1.31632,75,549.47939
1.31686,75,550.75386
1.3174,75,552.02228
1.31795,75,553.28463
1.31849,75,554.54088
1.31903,75,555.79102
1.31957,75,557.03504
1.32012,75,558.27291
1.32066,75,559.50463
1.3212,75,560.73017
1.32174,75,561.94952
1.32229,75,563.16266
1.32283,75,564.36957
1.32337,75,565.57024
1.32391,75,566.76466
1.32446,75,567.95279
1.325,75,569.13464
1.32554,75,570.31017
1.32608,75,571.47938
1.32662,75,572.64224
1.32717,75,573.79875
1.32771,75,574.94888
1.32825,75,576.09262
1.32879,75,577.22995
1.32934,75,578.36085
1.32988,75,579.4853
1.33042,75,580.6033
1.33096,75,581.71482
1.33151,75,582.81985
1.33205,75,583.91836
1.33259,75,585.01035
1.33313,75,586.09579
1.33368,75,587.17467
1.33422,75,588.24698
1.33476,75,589.31269
1.3353,75,590.37178
1.33585,75,591.42425
1.33639,75,592.47007
1.33693,75,593.50923
1.33747,75,594.54171
1.33802,75,595.56749
1.33856,75,596.58656
1.3391,75,597.5989
1.33964,75,598.60449
1.34018,75,599.60332
1.34073,75,600.59536
1.34127,75,601.58061
1.34181,75,602.55904
1.34235,75,603.53063
1.3429,75,604.49538
1.34344,75,605.45326
1.34398,75,606.40425
1.34452,75,607.34834
1.34507,75,608.28552
1.34561,75,609.21575
1.34615,75,610.13904
1.34669,75,611.05535
1.34724,75,611.96468
1.34778,75,612.867
1.34832,75,613.7623
1.34886,75,614.65056
1.34941,75,615.53176
1.34995,75,616.40589
1.35049,75,617.27292
1.35103,75,618.13285
1.35158,75,618.98565
1.35212,75,619.83131
1.35266,75,620.66981
1.3532,75,621.50113
1.35374,75,622.32525
1.35429,75,623.14216
1.35483,75,623.95184
1.35537,75,624.75428
1.35591,75,625.54944
1.35646,75,626.33733
1.357,75,627.11791
1.35754,75,627.89118
1.35808,75,628.65712
1.35863,75,629.4157
1.35917,75,630.16691
1.35971,75,630.91073
1.36025,75,631.64716
1.3608,75,632.37616
1.36134,75,633.09772
1.36188,75,633.81183
1.36242,75,634.51847
1.36297,75,635.21761
1.36351,75,635.90925
1.36405,75,636.59337
1.36459,75,637.26995
1.36514,75,637.93897
1.36568,75,638.60042
1.36622,75,639.25429
1.36676,75,639.90054
1.3673,75,640.53918
1.36785,75,641.17017
1.36839,75,641.79352
1.36893,75,642.40919
1.36947,75,643.01718
1.37002,75,643.61748
1.37056,75,644.21006
1.3711,75,644.79491
1.37164,75,645.37202
1.37219,75,645.94137
1.37273,75,646.50296
1.37327,75,647.05676
1.37381,75,647.60276
1.37436,75,648.14096
1.3749,75,648.67134
1.37544,75,649.19389
1.37598,75,649.7086
1.37653,75,650.21545
1.37707,75,650.71445
1.37761,75,651.20557
1.37815,75,651.68881
1.3787,75,652.16417
1.37924,75,652.63163
1.37978,75,653.09119
1.38032,75,653.54284
1.38086,75,653.98658
1.38141,75,654.42239
1.38195,75,654.85029
1.38249,75,655.27026
1.38303,75,655.6823
1.38358,75,656.0864
1.38412,75,656.48258
1.38466,75,656.87081
1.3852,75,657.25112
1.38575,75,657.62349
1.38629,75,657.98792
1.38683,75,658.34442
1.38737,75,658.69299
1.38792,75,659.03363
1.38846,75,659.36635
1.389,75,659.69114
1.38954,75,660.00802
1.39009,75,660.31698
1.39063,75,660.61803
1.39117,75,660.91118
1.39171,75,661.19643
1.39226,75,661.47378
1.3928,75,661.74325
1.39334,75,662.00484
1.39388,75,662.25855
1.39442,75,662.5044
1.39497,75,662.74238
1.39551,75,662.97251
1.39605,75,663.19478
1.39659,75,663.40922
1.39714,75,663.61582
1.39768,75,663.81459
1.39822,75,664.00553
1.39876,75,664.18866
1.39931,75,664.36397
1.39985,75,664.53148
1.40039,75,664.69119
1.40093,75,664.8431
1.40148,75,664.98723
1.40202,75,665.12356
1.40256,75,665.25211
1.4031,75,665.37289
1.40365,75,665.48589
1.40419,75,665.59111
1.40473,75,665.68857
1.40527,75,665.77825
1.40582,75,665.86018
1.40636,75,665.93433
1.4069,75,666.00072
1.40744,75,666.05935
1.40798,75,666.11022
1.40853,75,666.15332
1.40907,75,666.18865
1.40961,75,666.21622
1.41015,75,666.23602
1.4107,75,666.24805
1.41124,75,666.2523
1.41178,75,666.24878
1.41232,75,666.23747
1.41287,75,666.21839
1.41341,75,666.19151
1.41395,75,666.15683
1.41449,75,666.11436
1.41504,75,666.06409
1.41558,75,666.006
1.41612,75,665.94009
1.41666,75,665.86636
1.41721,75,665.7848
1.41775,75,665.69541
1.41829,75,665.59816
1.41883,75,665.49306
1.41938,75,665.3801
1.41992,75,665.25928
1.42046,75,665.13057
1.421,75,664.99397
1.42154,75,664.84948
1.42209,75,664.69709
1.42263,75,664.53678
1.42317,75,664.36854
1.42371,75,664.19238
1.42426,75,664.00827
1.4248,75,663.8162
1.42534,75,663.61618
1.42588,75,663.40818
1.42643,75,663.19219
1.42697,75,662.96822
1.42751,75,662.73624
1.42805,75,662.49625
1.4286,75,662.24824
1.42914,75,661.99219
1.42968,75,661.7281
1.43022,75,661.45596
1.43077,75,661.17575
1.43131,75,660.88747
1.43185,75,660.59111
1.43239,75,660.28666
1.43294,75,659.9741
1.43348,75,659.65343
1.43402,75,659.32465
1.43456,75,658.98773
1.4351,75,658.64268
1.43565,75,658.28947
1.43619,75,657.92811
1.43673,75,657.55859
1.43727,75,657.1809
1.43782,75,656.79502
1.43836,75,656.40095
1.4389,75,655.99869
1.43944,75,655.58823
1.43999,75,655.16955
1.44053,75,654.74266
1.44107,75,654.30754
1.44161,75,653.86419
1.44216,75,653.41261
1.4427,75,652.95278
1.44324,75,652.4847
1.44378,75,652.00838
1.44433,75,651.52379
1.44487,75,651.03094
1.44541,75,650.52983
1.44595,75,650.02044
1.4465,75,649.50278
1.44704,75,648.97685
1.44758,75,648.44263
1.44812,75,647.90013
1.44866,75,647.34935
1.44921,75,646.79028
1.44975,75,646.22292
1.45029,75,645.64727
1.45083,75,645.06333
1.45138,75,644.4711
1.45192,75,643.87059
1.45246,75,643.26178
1.453,75,642.64468
1.45355,75,642.01929
1.45409,75,641.38562
1.45463,75,640.74366
1.45517,75,640.09343
1.45572,75,639.43491
1.45626,75,638.76811
1.4568,75,638.09305
1.45734,75,637.40971
1.45789,75,636.71811
1.45843,75,636.01825
1.45897,75,635.31014
1.45951,75,634.59378
1.46006,75,633.86917
1.4606,75,633.13633
1.46114,75,632.39526
1.46168,75,631.64596
1.46222,75,630.88845
1.46277,75,630.12274
1.46331,75,629.34882
1.46385,75,628.56672
1.46439,75,627.77644
1.46494,75,626.97798
1.46548,75,626.17136
1.46602,75,625.3566
1.46656,75,624.53369
1.46711,75,623.70266
1.46765,75,622.86351
1.46819,75,622.01625
1.46873,75,621.1609
1.46928,75,620.29747
1.46982,75,619.42598
1.47036,75,618.54643
1.4709,75,617.65885
1.47145,75,616.76324
1.47199,75,615.85962
1.47253,75,614.94801
1.47307,75,614.02841
1.47362,75,613.10086
1.47416,75,612.16535
1.4747,75,611.22192
1.47524,75,610.27057
1.47578,75,609.31133
1.47633,75,608.3442
1.47687,75,607.36922
1.47741,75,606.38639
1.47795,75,605.39574
1.4785,75,604.39729
1.47904,75,603.39105
1.47958,75,602.37704
1.48012,75,601.35529
1.48067,75,600.32581
1.48121,75,599.28862
1.48175,75,598.24376
1.48229,75,597.19122
1.48284,75,596.13105
1.48338,75,595.06326
1.48392,75,593.98787
1.48446,75,592.90491
1.48501,75,591.81439
1.48555,75,590.71634
1.48609,75,589.61079
1.48663,75,588.49775
1.48718,75,587.37726
1.48772,75,586.24933
1.48826,75,585.11399
1.4888,75,583.97126
1.48934,75,582.82117
1.48989,75,581.66374
1.49043,75,580.499
1.49097,75,579.32698
1.49151,75,578.14769
1.49206,75,576.96117
1.4926,75,575.76745
1.49314,75,574.56654
1.49368,75,573.35847
1.49423,75,572.14327
1.49477,75,570.92098
1.49531,75,569.6916
1.49585,75,568.45518
1.4964,75,567.21174
1.49694,75,565.9613
1.49748,75,564.7039
1.49802,75,563.43956
1.49857,75,562.16832
1.49911,75,560.89019
1.49965,75,559.6052
1.50019,75,558.31339
1.50074,75,557.01479
1.50128,75,555.70942
1.50182,75,554.39731
1.50236,75,553.07849
1.5029,75,551.75299
1.50345,75,550.42083
1.50399,75,549.08206
1.50453,75,547.73669
1.50507,75,546.38476
1.50562,75,545.02629
1.50616,75,543.66132
1.5067,75,542.28988
1.50724,75,540.91199
1.50779,75,539.52768
1.50833,75,538.13699
1.50887,75,536.73994
1.50941,75,535.33657
1.50996,75,533.9269
1.5105,75,532.51097
1.51104,75,531.0888
1.51158,75,529.66043
1.51213,75,528.22588
1.51267,75,526.78518
1.51321,75,525.33837
1.51375,75,523.88548
1.5143,75,522.42653
1.51484,75,520.96156
1.51538,75,519.4906
1.51592,75,518.01367
1.51646,75,516.53081
1.51701,75,515.04205
1.51755,75,513.54742
1.51809,75,512.04694
1.51863,75,510.54065
1.51918,75,509.02858
1.51972,75,507.51076
1.52026,75,505.98722
1.5208,75,504.45799
1.52135,75,502.92309
1.52189,75,501.38257
1.52243,75,499.83645
1.52297,75,498.28475
1.52352,75,496.72752
1.52406,75,495.16477
1.5246,75,493.59654
1.52514,75,492.02287
1.52569,75,490.44377
1.52623,75,488.85928
1.52677,75,487.26943
1.52731,75,485.67425
1.52786,75,484.07377
1.5284,75,482.46801
1.52894,75,480.85701
1.52948,75,479.2408
1.53002,75,477.6194
1.53057,75,475.99284
1.53111,75,474.36117
1.53165,75,472.72439
1.53219,75,471.08254
1.53274,75,469.43566
1.53328,75,467.78377
1.53382,75,466.12689
1.53436,75,464.46506
1.53491,75,462.79831
1.53545,75,461.12666
1.53599,75,459.45015
1.53653,75,457.76879
1.53708,75,456.08263
1.53762,75,454.39168
1.53816,75,452.69598
1.5387,75,450.99555
1.53925,75,449.29043
1.53979,75,447.58063
1.54033,75,445.86619
1.54087,75,444.14713
1.54142,75,442.42349
1.54196,75,440.69528
1.5425,75,438.96254
1.54304,75,437.2253
1.54358,75,435.48357
1.54413,75,433.73739
1.54467,75,431.98679
1.54521,75,430.23179
1.54575,75,428.47242
1.5463,75,426.7087
1.54684,75,424.94066
1.54738,75,423.16833
1.54792,75,421.39173
1.54847,75,419.61089
1.54901,75,417.82584
1.54955,75,416.0366
1.55009,75,414.2432
1.55064,75,412.44566
1.55118,75,410.64401
1.55172,75,408.83827
1.55226,75,407.02848
1.55281,75,405.21465
1.55335,75,403.3968
1.55389,75,401.57498
1.55443,75,399.74919
1.55498,75,397.91947
1.55552,75,396.08584
1.55606,75,394.24832
1.5566,75,392.40694
1.55714,75,390.56173
1.55769,75,388.7127
1.55823,75,386.85989
1.55877,75,385.00331
1.55931,75,383.14299
1.55986,75,381.27896
1.5604,75,379.41123
1.56094,75,377.53984
1.56148,75,375.6648
1.56203,75,373.78614
1.56257,75,371.90388
1.56311,75,370.01804
1.56365,75,368.12866
1.5642,75,366.23575
1.56474,75,364.33933
1.56528,75,362.43943
1.56582,75,360.53607
1.56637,75,358.62927
1.56691,75,356.71906
1.56745,75,354.80546
1.56799,75,352.88849
1.56854,75,350.96817
1.56908,75,349.04452
1.56962,75,347.11758
1.57016,75,345.18735
1.5707,75,343.25387
1.57125,75,341.31715
1.57179,75,339.37721
1.57233,75,337.43408
1.57287,75,335.48778
1.57342,75,333.53833
1.57396,75,331.58575
1.5745,75,329.63006
1.57504,75,327.67129
1.57559,75,325.70945
1.57613,75,323.74457
1.57667,75,321.77667
1.57721,75,319.80576
1.57776,75,317.83188
1.5783,75,315.85503
1.57884,75,313.87524
1.57938,75,311.89253
1.57993,75,309.90693
1.58047,75,307.91845
1.58101,75,305.92711
1.58155,75,303.93293
1.5821,75,301.93593
1.58264,75,299.93614
1.58318,75,297.93357
1.58372,75,295.92825
1.58426,75,293.92018
1.58481,75,291.9094
1.58535,75,289.89592
1.58589,75,287.87977
1.58643,75,285.86095
1.58698,75,283.8395
1.58752,75,281.81543
1.58806,75,279.78876
1.5886,75,277.7595
1.58915,75,275.72769
1.58969,75,273.69334
1.59023,75,271.65646
1.59077,75,269.61708
1.59132,75,267.57521
1.59186,75,265.53089
1.5924,75,263.48411
1.59294,75,261.43491
1.59349,75,259.3833
1.59403,75,257.3293
1.59457,75,255.27292
1.59511,75,253.2142
1.59566,75,251.15315
1.5962,75,249.08978
1.59674,75,247.02411
1.59728,75,244.95616
1.59782,75,242.88596
1.59837,75,240.81352
1.59891,75,238.73885
1.59945,75,236.66199
1.59999,75,234.58293
1.60054,75,232.50171
1.60108,75,230.41835
1.60162,75,228.33285
1.60216,75,226.24524
1.60271,75,224.15553
1.60325,75,222.06375
1.60379,75,219.96992
1.60433,75,217.87404
1.60488,75,215.77615
1.60542,75,213.67625
1.60596,75,211.57437
1.6065,75,209.47052
1.60705,75,207.36472
1.60759,75,205.25699
1.60813,75,203.14736
1.60867,75,201.03582
1.60922,75,198.92241
1.60976,75,196.80714
1.6103,75,194.69004
1.61084,75,192.57111
1.61138,75,190.45037
1.61193,75,188.32786
1.61247,75,186.20357
1.61301,75,184.07753
1.61355,75,181.94976
1.6141,75,179.82028
1.61464,75,177.68911
1.61518,75,175.55625
1.61572,75,173.42174
1.61627,75,171.28558
1.61681,75,169.14781
1.61735,75,167.00842
1.61789,75,164.86745
1.61844,75,162.72492
1.61898,75,160.58083
1.61952,75,158.43521
1.62006,75,156.28807
1.62061,75,154.13944
1.62115,75,151.98934
1.62169,75,149.83777
1.62223,75,147.68476
1.62278,75,145.53033
1.62332,75,143.3745
1.62386,75,141.21728
1.6244,75,139.0587
1.62494,75,136.89877
1.62549,75,134.73751
1.62603,75,132.57493
1.62657,75,130.41107
1.62711,75,128.24593
1.62766,75,126.07953
1.6282,75,123.9119
1.62874,75,121.74306
1.62928,75,119.57301
1.62983,75,117.40178
1.63037,75,115.2294
1.63091,75,113.05587
1.63145,75,110.88122
1.632,75,108.70547
1.63254,75,106.52863
1.63308,75,104.35073
1.63362,75,102.17178
1.63417,75,99.9918
1.63471,75,97.81082
1.63525,75,95.62885
1.63579,75,93.44592
1.63634,75,91.26203
1.63688,75,89.07722
1.63742,75,86.89149
1.63796,75,84.70488
1.6385,75,82.5174
1.63905,75,80.32906
1.63959,75,78.1399
1.64013,75,75.94993
1.64067,75,73.75916
1.64122,75,71.56763
1.64176,75,69.37535
1.6423,75,67.18233
1.64284,75,64.98861
1.64339,75,62.7942
1.64393,75,60.59912
1.64447,75,58.40339
1.64501,75,56.20704
1.64556,75,54.01007
1.6461,75,51.81252
1.64664,75,49.61441
1.64718,75,47.41575
1.64773,75,45.21656
1.64827,75,43.01687
1.64881,75,40.8167
1.64935,75,38.61607
1.6499,75,36.415
1.65044,75,34.2135
1.65098,75,32.01161
1.65152,75,29.80935
1.65206,75,27.60672
1.65261,75,25.40377
1.65315,75,23.2005
1.65369,75,20.99693
1.65423,75,18.7931
1.65478,75,16.58902
1.65532,75,14.38472
1.65586,75,12.18021
1.6564,75,9.97551
1.65695,75,7.77066
1.65749,75,5.56566
1.65803,75,3.36055
1.65857,75,1.15535
1.65912,75,-1.04995
1.65966,75,-3.25535
1.6602,75,-5.46084
1.66074,75,-7.6664
1.66129,75,-9.872
1.66183,75,-12.07763
1.66237,75,-14.28326
1.66291,75,-16.48888
1.66346,75,-18.69445
1.664,75,-20.89997
1.66454,75,-23.1054
1.66508,75,-25.31074
1.66562,75,-27.51594
1.66617,75,-29.721
1.66671,75,-31.92589
1.66725,75,-34.13059
1.66779,75,-36.33507
1.66834,75,-38.53932
1.66888,75,-40.7433
1.66942,75,-42.947
1.66996,75,-45.15039
1.67051,75,-47.35346
1.67105,75,-49.55617
1.67159,75,-51.7585
1.67213,75,-53.96042
1.67268,75,-56.16192
1.67322,75,-58.36297
1.67376,75,-60.56355
1.6743,75,-62.76362
1.67485,75,-64.96317
1.67539,75,-67.16217
1.67593,75,-69.3606
1.67647,75,-71.55843
1.67702,75,-73.75563
1.67756,75,-75.95219
1.6781,75,-78.14807
1.67864,75,-80.34325
1.67918,75,-82.5377
1.67973,75,-84.7314
1.68027,75,-86.92433
1.68081,75,-89.11646
1.68135,75,-91.30776
1.6819,75,-93.49821
1.68244,75,-95.68777
1.68298,75,-97.87644
1.68352,75,-100.06417
1.68407,75,-102.25095
1.68461,75,-104.43675
1.68515,75,-106.62155
1.68569,75,-108.80531
1.68624,75,-110.98801
1.68678,75,-113.16963
1.68732,75,-115.35014
1.68786,75,-117.52952
1.68841,75,-119.70773
1.68895,75,-121.88476
1.68949,75,-124.06058
1.69003,75,-126.23516
1.69058,75,-128.40848
1.69112,75,-130.5805
1.69166,75,-132.75122
1.6922,75,-134.92059
1.69274,75,-137.0886
1.69329,75,-139.25522
1.69383,75,-141.42043
1.69437,75,-143.58419
1.69491,75,-145.74649
1.69546,75,-147.90729
1.696,75,-150.06658
1.69654,75,-152.22432
1.69708,75,-154.38049
1.69763,75,-156.53507
1.69817,75,-158.68804
1.69871,75,-160.83936
1.69925,75,-162.98901
1.6998,75,-165.13696
1.70034,75,-167.2832
1.70088,75,-169.42769
1.70142,75,-171.57042
1.70197,75,-173.71135
1.70251,75,-175.85046
1.70305,75,-177.98773
1.70359,75,-180.12312
1.70414,75,-182.25663
1.70468,75,-184.38822
1.70522,75,-186.51786
1.70576,75,-188.64553
1.7063,75,-190.77122
1.70685,75,-192.89488
1.70739,75,-195.01651
1.70793,75,-197.13606
1.70847,75,-199.25353
1.70902,75,-201.36888
1.70956,75,-203.4821
1.7101,75,-205.59314
1.71064,75,-207.702
1.71119,75,-209.80865
1.71173,75,-211.91306
1.71227,75,-214.01521
1.71281,75,-216.11508
1.71336,75,-218.21263
1.7139,75,-220.30785
1.71444,75,-222.40072
1.71498,75,-224.4912
1.71553,75,-226.57928
1.71607,75,-228.66493
1.71661,75,-230.74812
1.71715,75,-232.82884
1.7177,75,-234.90706
1.71824,75,-236.98276
1.71878,75,-239.0559
1.71932,75,-241.12648
1.71986,75,-243.19446
1.72041,75,-245.25982
1.72095,75,-247.32254
1.72149,75,-249.38259
1.72203,75,-251.43996
1.72258,75,-253.49461
1.72312,75,-255.54653
1.72366,75,-257.59569
